qtr  clock   playerid    playername  description passing_yds rushing_yds receiving_yds   receiving_rec   passing_tds rushing_tds receiving_tds
1	12:54	00-0030287	A.Ellington	(12:54) A.Ellington left tackle to DET 42 for 17 yards (R.Mathis).	0	17	0	0	0	0	0
1	12:52	00-0027758	R.Cooper	(12:52) (Shotgun) M.Sanchez pass short middle to R.Cooper to PHI 37 for 11 yards (M.Burnett).	0	0	11	1	0	0	0
1	12:52	00-0026898	M.Sanchez	(12:52) (Shotgun) M.Sanchez pass short middle to R.Cooper to PHI 37 for 11 yards (M.Burnett).	11	0	0	0	0	0	0
1	12:49	00-0023500	F.Gore	(12:49) (Shotgun) F.Gore left tackle to SF 42 for 2 yards (M.Kiwanuka, M.Patterson).	0	2	0	0	0	0	0
1	12:47	00-0031376	J.McKinnon	(12:47) J.McKinnon left guard to CHI 39 for -3 yards (L.Briggs).	0	-3	0	0	0	0	0
1	12:47	00-0030656	I.Crowell	(12:47) I.Crowell right tackle to CLE 41 for -1 yards (J.Watt). Pitch Out	0	-1	0	0	0	0	0
1	12:44	00-0023436	A.Smith	(12:44) (Shotgun) A.Smith pass short left to J.Charles pushed ob at KC 23 for 6 yards (K.Pierre-Louis).	6	0	0	0	0	0	0
1	12:44	00-0026213	J.Charles	(12:44) (Shotgun) A.Smith pass short left to J.Charles pushed ob at KC 23 for 6 yards (K.Pierre-Louis).	0	0	6	1	0	0	0
1	12:44	00-0021206	J.McCown	(12:44) J.McCown scrambles left end pushed ob at WAS 9 for 3 yards (T.Murphy; P.Riley).	0	3	0	0	0	0	0
1	12:44	00-0019596	T.Brady	(12:44) (Shotgun) T.Brady pass short left to S.Vereen pushed ob at NE 14 for 3 yards (V.Davis).	3	0	0	0	0	0	0
1	12:44	00-0027994	S.Vereen	(12:44) (Shotgun) T.Brady pass short left to S.Vereen pushed ob at NE 14 for 3 yards (V.Davis).	0	0	3	1	0	0	0
1	12:33	00-0027029	L.McCoy	(12:33) (No Huddle, Shotgun) L.McCoy left end pushed ob at PHI 40 for 3 yards (N.Perry).	0	3	0	0	0	0	0
1	12:31	00-0020531	D.Brees	(12:31) (Shotgun) D.Brees pass short right to K.Stills to CIN 49 for 2 yards (L.Hall) [C.Dunlap]. Pass 2, YAC 0	2	0	0	0	0	0	0
1	12:31	00-0030085	K.Stills	(12:31) (Shotgun) D.Brees pass short right to K.Stills to CIN 49 for 2 yards (L.Hall) [C.Dunlap]. Pass 2, YAC 0	0	0	2	1	0	0	0
1	12:31	00-0031280	D.Carr	(12:31) (Shotgun) D.Carr pass short right to K.Thompkins to OAK 28 for 12 yards (M.Gilchrist).	12	0	0	0	0	0	0
1	12:31	00-0030000	K.Thompkins	(12:31) (Shotgun) D.Carr pass short right to K.Thompkins to OAK 28 for 12 yards (M.Gilchrist).	0	0	12	1	0	0	0
1	12:24	00-0029701	R.Tannehill	(12:24) (Shotgun) R.Tannehill pass short middle to J.Landry to BUF 44 for 12 yards (D.Searcy; P.Brown).	12	0	0	0	0	0	0
1	12:24	00-0031382	J.Landry	(12:24) (Shotgun) R.Tannehill pass short middle to J.Landry to BUF 44 for 12 yards (D.Searcy; P.Brown).	0	0	12	1	0	0	0
1	12:22	00-0030496	L.Bell	(12:22) L.Bell right guard to TEN 33 for -1 yards (J.Casey).	0	-1	0	0	0	0	0
1	12:21	00-0026898	M.Sanchez	(12:21) (No Huddle, Shotgun) M.Sanchez pass deep left to J.Maclin to GB 40 for 20 yards (M.Hyde).	20	0	0	0	0	0	0
1	12:21	00-0026995	J.Maclin	(12:21) (No Huddle, Shotgun) M.Sanchez pass deep left to J.Maclin to GB 40 for 20 yards (M.Hyde).	0	0	20	1	0	0	0
1	12:17	00-0026213	J.Charles	(12:17) (Shotgun) J.Charles left guard to KC 25 for 2 yards (M.Smith).	0	2	0	0	0	0	0
1	12:17	00-0020679	S.Hill	(12:17) (Shotgun) S.Hill pass short right to J.Cook to DEN 30 for 3 yards (B.Roby).	3	0	0	0	0	0	0
1	12:17	00-0027061	J.Cook	(12:17) (Shotgun) S.Hill pass short right to J.Cook to DEN 30 for 3 yards (B.Roby).	0	0	3	1	0	0	0
1	12:12	00-0025430	D.Stanton	(12:12) (Shotgun) D.Stanton pass deep right to M.Floyd for 42 yards, TOUCHDOWN. Penalty on DET-C.Vaughn, Defensive Pass Interference, declined.	42	0	0	0	1	0	0
1	12:12	00-0029638	M.Floyd	(12:12) (Shotgun) D.Stanton pass deep right to M.Floyd for 42 yards, TOUCHDOWN. Penalty on DET-C.Vaughn, Defensive Pass Interference, declined.	0	0	42	1	0	0	1
1	12:05	00-0027974	C.Kaepernick	(12:05) (Shotgun) C.Kaepernick scrambles up the middle to NYG 42 for 16 yards (A.Rolle, S.Paysinger).	0	16	0	0	0	0	0
1	12:02	00-0031237	T.Bridgewater	(12:02) (Shotgun) T.Bridgewater pass short left to J.McKinnon to CHI 32 for 7 yards (J.Bostic).	7	0	0	0	0	0	0
1	12:02	00-0031376	J.McKinnon	(12:02) (Shotgun) T.Bridgewater pass short left to J.McKinnon to CHI 32 for 7 yards (J.Bostic).	0	0	7	1	0	0	0
1	12:01	00-0019596	T.Brady	(12:01) (Shotgun) T.Brady pass short right to J.Edelman to NE 23 for 9 yards (G.Toler).	9	0	0	0	0	0	0
1	12:01	00-0027150	J.Edelman	(12:01) (Shotgun) T.Brady pass short right to J.Edelman to NE 23 for 9 yards (G.Toler).	0	0	9	1	0	0	0
1	11:57	00-0027218	J.Bell	(11:57) J.Bell up the middle to DET 17 for -2 yards (D.Bucannon).	0	-2	0	0	0	0	0
1	11:56	00-0031075	A.Blue	(11:56) A.Blue right tackle to HOU 12 for 1 yard (J.Sheard; C.Robertson).	0	1	0	0	0	0	0
1	11:51	00-0027939	C.Newton	(11:51) (Shotgun) C.Newton pass short left to J.Cotchery to ATL 48 for 12 yards (J.Bartu).	12	0	0	0	0	0	0
1	11:51	00-0022811	J.Cotchery	(11:51) (Shotgun) C.Newton pass short left to J.Cotchery to ATL 48 for 12 yards (J.Bartu).	0	0	12	1	0	0	0
1	11:47	00-0031391	T.Mason	(11:47) T.Mason up the middle to DEN 20 for 10 yards (R.Moore).	0	10	0	0	0	0	0
1	11:46	00-0029615	L.Miller	(11:46) (Shotgun) L.Miller right tackle to BUF 40 for 4 yards (K.Williams).	0	4	0	0	0	0	0
1	11:41	00-0027029	L.McCoy	(11:41) (No Huddle, Shotgun) L.McCoy left tackle to GB 36 for 4 yards (H.Clinton-Dix).	0	4	0	0	0	0	0
1	11:38	00-0031060	D.Thomas	(11:38) D.Thomas right end to KC 33 for 8 yards (E.Thomas).	0	8	0	0	0	0	0
1	11:36	00-0030496	L.Bell	(11:36) (Shotgun) L.Bell left end to TEN 31 for 2 yards (M.Huff; J.Casey).	0	2	0	0	0	0	0
1	11:31	00-0029104	J.Gray	(11:31) C.Fleming reported in as eligible.  J.Gray left tackle to NE 30 for 7 yards (D.Jackson).	0	7	0	0	0	0	0
